mech_game_id,game_id,mechanic
4063,12477,Card_Drafting
4064,12477,Simultaneous_Action_Selection
4065,12477,Trading
4066,169611,Hand_Management
4067,169611,Player_Elimination
4068,81640,Worker_Placement
4069,196202,Action_Movement_Programming
4070,196202,Action_Point_Allowance_System
4071,196202,Dice_Rolling
4072,196202,Grid_Movement
4073,196202,Modular_Board
4074,196202,Variable_Phase_Order
4075,196202,Variable_Player_Powers
4076,31552,Action_Movement_Programming
4077,31552,Player_Elimination
4078,31552,Simulation
4079,31552,Simultaneous_Action_Selection
4080,234487,Action_Point_Allowance_System
4081,234487,Deck_Pool_Building
4082,234487,Variable_Player_Powers
4083,165948,Area_Control_Area_Influence
4084,165948,Hand_Management
4085,165948,Variable_Phase_Order
4086,165948,Worker_Placement
4087,91620,Card_Drafting
4088,91620,Hand_Management
4089,91620,Pattern_Building
4090,91620,Set_Collection
4091,91620,Tile_Placement
4092,91620,Trading
4093,118174,Set_Collection
4094,118174,Trading
4095,145189,none
4096,232832,Card_Drafting
4097,232832,Deck_Pool_Building
4098,232832,Hand_Management
4099,232832,Set_Collection
4100,89910,Dice_Rolling
4101,89910,Press_Your_Luck
4102,89910,Variable_Player_Powers
4103,28259,Hand_Management
4104,28259,Player_Elimination
4105,28259,Role_Playing
4106,28259,Simultaneous_Action_Selection
4107,46396,none
4108,2251,Dice_Rolling
4109,2251,Simulation
4110,171662,AuctionBidding
4111,171662,Dice_Rolling
4112,171662,Simulation
4113,171662,Worker_Placement
4114,17710,Area_Control_Area_Influence
4115,17710,Area_Movement
4116,17710,Dice_Rolling
4117,179303,Deck_Pool_Building
4118,179303,Player_Elimination
4119,925,Partnerships
4120,925,Player_Elimination
4121,925,Role_Playing
4122,925,Variable_Player_Powers
4123,925,Voting
4124,168681,Co-operative_Play
4125,168681,Hand_Management
4126,168681,Memory
4127,168681,Variable_Player_Powers
4128,124172,Dice_Rolling
4129,124172,Player_Elimination
4130,124172,RouteNetwork_Building
4131,124172,Tile_Placement
4132,19526,Area_Enclosure
4133,19526,Dice_Rolling
4134,19526,Hand_Management
4135,19526,Set_Collection
4136,19526,Tile_Placement
4137,2570,Set_Collection
4138,67239,Dice_Rolling
4139,67239,Hand_Management
4140,67239,RouteNetwork_Building
4141,67239,Trading
4142,15839,Action_Point_Allowance_System
4143,15839,Area_Movement
4144,15839,Secret_Unit_Deployment
4145,228341,Dice_Rolling
4146,228341,Point_to_Point_Movement
4147,228341,Variable_Player_Powers
4148,4636,Area_Control_Area_Influence
4149,4636,Area_Enclosure
4150,85036,AuctionBidding
4151,85036,Memory
4152,85036,Point_to_Point_Movement
4153,85036,Tile_Placement
4154,22348,Line_Drawing
4155,6779,Area_Control_Area_Influence
4156,6779,Tile_Placement
4157,192074,Hand_Management
4158,123096,Co-operative_Play
4159,123096,Dice_Rolling
4160,123096,Grid_Movement
4161,123096,Memory
4162,123096,Modular_Board
4163,123096,Pattern_Recognition
4164,123096,Press_Your_Luck
4165,27627,Dice_Rolling
4166,27627,Role_Playing
4167,27627,Roll_Spin_and_Move
4168,27627,Variable_Player_Powers
4169,31759,Dice_Rolling
4170,31759,Hex-and-Counter
4171,31759,Variable_Player_Powers
4172,169416,Co-operative_Play
4173,169416,Deck_Pool_Building
4174,169416,Dice_Rolling
4175,169416,Hand_Management
4176,169416,Role_Playing
4177,169416,Variable_Player_Powers
4178,73316,Modular_Board
4179,73316,Pick-up_and_Deliver
4180,73316,Worker_Placement
4181,227789,Tile_Placement
4182,175293,Card_Drafting
4183,175095,Action_Point_Allowance_System
4184,175095,Campaign_Battle_Card_Driven
4185,175095,Chit-Pull_System
4186,175095,Co-operative_Play
4187,175095,Dice_Rolling
4188,134157,Area_Control_Area_Influence
4189,134157,Hand_Management
4190,114031,AuctionBidding
4191,114031,Deck_Pool_Building
4192,114031,Hand_Management
4193,114031,Worker_Placement
4194,39217,Dice_Rolling
4195,39217,Hex-and-Counter
4196,39217,Simulation
4197,39217,Variable_Phase_Order
4198,153064,Hand_Management
4199,153064,Memory
4200,153064,Partnerships
4201,153064,Player_Elimination
4202,153064,Take_That
4203,66588,BettingWagering
4204,929,Hand_Management
4205,929,Trick-taking
4206,903,Partnerships
4207,17223,Area_Movement
4208,17223,Dice_Rolling
4209,17223,Hand_Management
4210,17223,Partnerships
4211,17223,Variable_Player_Powers
4212,232918,Dice_Rolling
4213,232918,Hand_Management
4214,232918,Modular_Board
4215,232918,Role_Playing
4216,424,AuctionBidding
4217,424,RouteNetwork_Building
4218,424,Stock_Holding
4219,31624,AuctionBidding
4220,31624,Pick-up_and_Deliver
4221,144239,Area_Control_Area_Influence
4222,144239,Grid_Movement
4223,144239,Hand_Management
4224,144239,Modular_Board
4225,144239,Partnerships
4226,144239,Player_Elimination
4227,144239,Variable_Phase_Order
4228,144239,Variable_Player_Powers
4229,22877,Campaign_Battle_Card_Driven
4230,22877,Modular_Board
4231,34707,Set_Collection
4232,34707,Tile_Placement
4233,8190,Area_Control_Area_Influence
4234,8190,Point_to_Point_Movement
4235,8190,Tile_Placement
4236,118536,Co-operative_Play
4237,118536,Dice_Rolling
4238,118536,Hand_Management
4239,118536,Point_to_Point_Movement
4240,118536,Variable_Player_Powers
4241,166571,AuctionBidding
4242,166571,Deck_Pool_Building
4243,166571,Hand_Management
4244,166571,Pick-up_and_Deliver
4245,166571,RouteNetwork_Building
4246,166571,Tile_Placement
4247,33154,Hand_Management
4248,33154,Pattern_Building
4249,33154,Set_Collection
4250,33154,Tile_Placement
4251,144826,Action_Point_Allowance_System
4252,144826,Co-operative_Play
4253,144826,Grid_Movement
4254,144826,Modular_Board
4255,144826,Variable_Player_Powers
4256,144568,Campaign_Battle_Card_Driven
4257,144568,Dice_Rolling
4258,144568,Point_to_Point_Movement
4259,13551,Card_Drafting
4260,13551,Hand_Management
4261,13551,Set_Collection
4262,13551,Trading
4263,230080,Card_Drafting
4264,230080,Set_Collection
4265,16267,RouteNetwork_Building
4266,12166,AuctionBidding
4267,12166,Crayon_Rail_System
4268,12166,RouteNetwork_Building
4269,24310,BettingWagering
4270,24310,Hand_Management
4271,24310,Player_Elimination
4272,24310,Take_That
4273,24310,Variable_Player_Powers
4274,40769,Pick-up_and_Deliver
4275,180592,Card_Drafting
4276,180592,Modular_Board
4277,180592,Worker_Placement
4278,1442,Area_Control_Area_Influence
4279,1442,Area_Movement
4280,1442,Dice_Rolling
4281,128898,Area_Control_Area_Influence
4282,128898,AuctionBidding
4283,128898,Set_Collection
4284,340,Hand_Management
4285,340,Partnerships
4286,340,Trick-taking
4287,120217,Area_Movement
4288,120217,Simultaneous_Action_Selection
4289,120217,Voting
4290,75358,RouteNetwork_Building
4291,75358,Stock_Holding
4292,42673,Area_Movement
4293,42673,Dice_Rolling
4294,120,Rock-Paper-Scissors
4295,120,Set_Collection
4296,120,Simultaneous_Action_Selection
4297,85325,Hand_Management
4298,85325,Memory
4299,85325,Set_Collection
4300,85325,Worker_Placement
4301,128721,Commodity_Speculation
4302,128721,Worker_Placement
4303,172996,Area_Control_Area_Influence
4304,172996,Hand_Management
4305,172996,Partnerships
4306,25277,Area_Movement
4307,25277,Area-Impulse
4308,25277,Campaign_Battle_Card_Driven
4309,25277,Dice_Rolling
4310,25277,Hand_Management
4311,25277,Secret_Unit_Deployment
4312,25277,Simultaneous_Action_Selection
4313,40760,Area_Control_Area_Influence
4314,40760,Dice_Rolling
4315,40760,Set_Collection
4316,40760,Worker_Placement
4317,5072,Partnerships
4318,5781,Set_Collection
4319,5781,Simultaneous_Action_Selection
4320,46255,Area_Control_Area_Influence
4321,46255,Card_Drafting
4322,46255,Dice_Rolling
4323,46255,Hand_Management
4324,46255,Simulation
4325,58110,AuctionBidding
4326,58110,BettingWagering
4327,58110,Variable_Player_Powers
4328,12589,AuctionBidding
4329,12589,Press_Your_Luck
4330,187653,Action_Movement_Programming
4331,187653,Dice_Rolling
4332,187653,Hand_Management
4333,187653,Point_to_Point_Movement
4334,187653,Press_Your_Luck
4335,187653,Set_Collection
4336,187653,Variable_Player_Powers
4337,187653,Worker_Placement
4338,8481,Campaign_Battle_Card_Driven
4339,8481,Dice_Rolling
4340,8481,Point_to_Point_Movement
4341,8481,Secret_Unit_Deployment
4342,8481,Simultaneous_Action_Selection
4343,41010,Area_Enclosure
4344,41010,Modular_Board
4345,41010,Tile_Placement
4346,98,Area_Movement
4347,98,Dice_Rolling
4348,98,Partnerships
4349,35761,AuctionBidding
4350,35761,Card_Drafting
4351,35761,Voting
4352,205317,Deck_Pool_Building
4353,205317,Dice_Rolling
4354,205317,Grid_Movement
4355,205317,Hand_Management
4356,205317,Modular_Board
4357,205317,Variable_Player_Powers
4358,249,Player_Elimination
4359,249,Simultaneous_Action_Selection
4360,249,Voting
4361,1032,Dice_Rolling
4362,1032,Simulation
4363,118695,none
4364,3353,Campaign_Battle_Card_Driven
4365,3353,Point_to_Point_Movement
4366,148601,Action_Point_Allowance_System
4367,148601,Pick-up_and_Deliver
4368,148601,Point_to_Point_Movement
4369,148601,RouteNetwork_Building
4370,176083,AuctionBidding
4371,176083,Card_Drafting
4372,176083,Dice_Rolling
4373,176083,Player_Elimination
4374,176083,Press_Your_Luck
4375,68182,AuctionBidding
4376,68182,Card_Drafting
4377,68182,Hand_Management
4378,68182,Point_to_Point_Movement
4379,68182,Set_Collection
4380,113289,Acting
4381,113289,Hand_Management
4382,113289,Storytelling
4383,16772,Dice_Rolling
4384,16772,Simultaneous_Action_Selection
4385,16772,Voting
4386,126100,Co-operative_Play
4387,126100,Storytelling
4388,118063,Dice_Rolling
4389,118063,Hand_Management
4390,118063,Modular_Board
4391,118063,Press_Your_Luck
4392,118063,Simultaneous_Action_Selection
4393,62220,Action_Point_Allowance_System
4394,62220,Area_Control_Area_Influence
4395,62220,Card_Drafting
4396,62220,Tile_Placement
4397,162388,Hand_Management
4398,162388,Point_to_Point_Movement
4399,162388,Simultaneous_Action_Selection
4400,162388,Variable_Player_Powers
4401,22143,Action_Point_Allowance_System
4402,22143,Secret_Unit_Deployment
4403,22143,Simulation
4404,9027,Area_Enclosure
4405,9027,AuctionBidding
4406,9027,Hand_Management
4407,9027,Tile_Placement
4408,66214,Card_Drafting
4409,66214,Hand_Management
4410,66214,RouteNetwork_Building
4411,66214,Stock_Holding
4412,29223,Area_Control_Area_Influence
4413,29223,Roll_Spin_and_Move
4414,29223,Tile_Placement
4415,29972,Area_Control_Area_Influence
4416,29972,Point_to_Point_Movement
4417,216091,Co-operative_Play
4418,216091,Storytelling
4419,117,Partnerships
4420,117,Pattern_Building
4421,117,RouteNetwork_Building
4422,117,Tile_Placement
4423,57660,Acting
4424,57660,Memory
4425,57660,Partnerships
4426,38718,Dice_Rolling
4427,38718,Hex-and-Counter
4428,54137,Area_Enclosure
4429,54137,Grid_Movement
4430,54137,Modular_Board
4431,9215,Area_Control_Area_Influence
4432,9215,Simulation
4433,9215,Variable_Player_Powers
4434,119391,Area_Control_Area_Influence
4435,119391,Card_Drafting
4436,119391,Point_to_Point_Movement
4437,119391,Set_Collection
4438,119391,Variable_Player_Powers
4439,119391,Worker_Placement
4440,143401,Area_Movement
4441,143401,AuctionBidding
4442,143401,RouteNetwork_Building
4443,143401,Worker_Placement
4444,182189,Card_Drafting
4445,182189,Hand_Management
4446,182189,Simultaneous_Action_Selection
4447,1198,Pattern_Recognition
4448,1198,Set_Collection
4449,1107,Hand_Management
4450,1107,Trick-taking
4451,32412,Hand_Management
4452,32412,Set_Collection
4453,1117,AuctionBidding
4454,1117,Hand_Management
4455,1117,Memory
4456,1117,Set_Collection
4457,1117,Simultaneous_Action_Selection
4458,1117,Trading
4459,191894,Acting
4460,191894,Partnerships
4461,142121,Hand_Management
4462,142121,Set_Collection
4463,142121,Take_That
4464,71061,Modular_Board
4465,71061,Player_Elimination
4466,71061,Rock-Paper-Scissors
4467,71061,Tile_Placement
4468,71061,Variable_Player_Powers
4469,133632,Area_Control_Area_Influence
4470,133632,Deck_Pool_Building
4471,133632,Hand_Management
4472,155969,Set_Collection
4473,155969,Variable_Player_Powers
4474,155969,Worker_Placement
4475,71882,Action_Point_Allowance_System
4476,71882,Area_Control_Area_Influence
4477,71882,Area_Movement
4478,71882,Co-operative_Play
4479,71882,Dice_Rolling
4480,71882,Modular_Board
4481,71882,Variable_Player_Powers
4482,195528,Card_Drafting
4483,195528,Dice_Rolling
4484,40393,Pattern_Building
4485,40393,Tile_Placement
4486,177478,Card_Drafting
4487,177478,Pattern_Building
4488,177478,Point_to_Point_Movement
4489,177478,Set_Collection
4490,4741,Variable_Player_Powers
4491,36399,Campaign_Battle_Card_Driven
4492,36399,Dice_Rolling
4493,36399,Point_to_Point_Movement
4494,123219,Card_Drafting
4495,123219,Tile_Placement
4496,123219,Variable_Player_Powers
4497,123219,Worker_Placement
4498,66510,BettingWagering
4499,66510,Hand_Management
4500,66510,Variable_Player_Powers
4501,158339,Hand_Management
4502,158339,Memory
4503,158339,Player_Elimination
4504,206051,Co-operative_Play
4505,206051,Partnerships
4506,206051,Voting
4507,193737,Co-operative_Play
4508,112686,Dice_Rolling
4509,112686,Hand_Management
4510,112686,Take_That
4511,3720,Simulation
4512,127997,Area_Control_Area_Influence
4513,127997,Area_Enclosure
4514,127997,Hand_Management
4515,127997,Tile_Placement
4516,128667,Hand_Management
4517,128667,Partnerships
4518,128667,Variable_Player_Powers
4519,130,Crayon_Rail_System
4520,130,Pick-up_and_Deliver
4521,11057,Dice_Rolling
4522,11057,Hex-and-Counter
4523,11057,Simulation
4524,21551,Dice_Rolling
4525,21551,Hex-and-Counter
4526,21551,Simulation
4527,219215,Variable_Player_Powers
4528,219215,Voting
4529,109291,Action_Movement_Programming
4530,109291,Player_Elimination
4531,109291,Simulation
4532,109291,Simultaneous_Action_Selection
4533,49,Hand_Management
4534,49,Memory
4535,157917,Action_Movement_Programming
4536,157917,Action_Point_Allowance_System
4537,157917,Area_Control_Area_Influence
4538,157917,Variable_Phase_Order
4539,157917,Variable_Player_Powers
4540,157917,Worker_Placement
4541,39927,AuctionBidding
4542,39927,Pick-up_and_Deliver
4543,39927,RouteNetwork_Building
4544,9341,Modular_Board
4545,9341,Point_to_Point_Movement
4546,9341,Tile_Placement
4547,43152,AuctionBidding
4548,43152,Card_Drafting
4549,43152,Hand_Management
4550,43152,Worker_Placement
4551,31483,AuctionBidding
4552,31483,Commodity_Speculation
4553,176558,Partnerships
4554,176558,Role_Playing
4555,176558,Variable_Player_Powers
4556,163370,Area_Control_Area_Influence
4557,163370,Tile_Placement
4558,40237,BettingWagering
4559,40237,Dice_Rolling
4560,40237,Hand_Management
4561,6901,Partnerships
4562,6901,Trick-taking
4563,34297,Modular_Board
4564,34297,Tile_Placement
4565,11971,Hand_Management
4566,11971,Set_Collection
4567,1234,Hand_Management
4568,1234,Storytelling
4569,1234,Voting
4570,173101,Hand_Management
4571,173101,Modular_Board
4572,173101,Point_to_Point_Movement
4573,173101,RouteNetwork_Building
4574,143404,Co-operative_Play
4575,143404,Tile_Placement
4576,198487,Area_Control_Area_Influence
4577,198487,Hand_Management
4578,198487,Variable_Player_Powers
4579,198487,Worker_Placement
4580,20134,Action_Point_Allowance_System
4581,20134,Area_Control_Area_Influence
4582,20134,Area_Movement
4583,20134,Pick-up_and_Deliver
4584,137330,Dice_Rolling
4585,137330,Pattern_Building
4586,472,Dice_Rolling
4587,472,Press_Your_Luck
4588,472,Rock-Paper-Scissors
4589,472,Role_Playing
4590,472,Tile_Placement
4591,472,Variable_Player_Powers
4592,29839,AuctionBidding
4593,29839,Set_Collection
4594,29839,Tile_Placement
4595,29839,Worker_Placement
4596,61487,Hex-and-Counter
4597,398,Hand_Management
4598,398,Stock_Holding
4599,18748,Campaign_Battle_Card_Driven
4600,18748,Dice_Rolling
4601,18748,Point_to_Point_Movement
4602,123609,Deck_Pool_Building
4603,123609,Hand_Management
4604,123609,Variable_Player_Powers
4605,180771,Dice_Rolling
4606,180771,Grid_Movement
4607,180771,Hand_Management
4608,180771,Modular_Board
4609,180771,Variable_Player_Powers
4610,183231,Area_Control_Area_Influence
4611,183231,Grid_Movement
4612,156858,Action_Point_Allowance_System
4613,156858,Co-operative_Play
4614,156858,Dice_Rolling
4615,156858,Hand_Management
4616,156858,Pick-up_and_Deliver
4617,156858,Point_to_Point_Movement
4618,156858,Press_Your_Luck
4619,156858,Set_Collection
4620,156858,Variable_Player_Powers
4621,589,Modular_Board
4622,589,Player_Elimination
4623,124052,Action_Point_Allowance_System
4624,124052,Pick-up_and_Deliver
4625,124052,Set_Collection
4626,195043,Memory
4627,195043,Player_Elimination
4628,195043,Press_Your_Luck
4629,15510,Area_Control_Area_Influence
4630,15510,AuctionBidding
4631,15510,Hand_Management
4632,15510,Set_Collection
4633,164949,Action_Point_Allowance_System
4634,164949,Area_Movement
4635,164949,Campaign_Battle_Card_Driven
4636,164949,Card_Drafting
4637,164949,Deck_Pool_Building
4638,164949,Dice_Rolling
4639,164949,Hand_Management
4640,104581,AuctionBidding
4641,104581,Commodity_Speculation
4642,104581,Dice_Rolling
4643,104581,Player_Elimination
4644,104581,Stock_Holding
4645,183006,Dice_Rolling
4646,183006,Paper-and-Pencil
4647,183006,Pattern_Building
4648,66171,Hand_Management
4649,65515,Dice_Rolling
4650,65515,Paper-and-Pencil
4651,65515,Pick-up_and_Deliver
4652,65515,Point_to_Point_Movement
4653,65515,Secret_Unit_Deployment
4654,65515,Variable_Player_Powers
4655,233247,Area_Control_Area_Influence
4656,233247,Modular_Board
4657,233247,Variable_Player_Powers
4658,592,AuctionBidding
4659,592,Partnerships
4660,592,Trick-taking
4661,98315,Action_Point_Allowance_System
4662,98315,Dice_Rolling
4663,98315,Grid_Movement
4664,98315,Pick-up_and_Deliver
4665,98315,Press_Your_Luck
4666,98315,Variable_Player_Powers
4667,88408,Card_Drafting
4668,88408,Deck_Pool_Building
4669,88408,Hand_Management
4670,88408,Pattern_Building
4671,88408,Take_That
4672,88408,Variable_Player_Powers
4673,77,Dice_Rolling
4674,77,Secret_Unit_Deployment
4675,77,Simulation
4676,174078,Card_Drafting
4677,174078,Hand_Management
4678,174078,Set_Collection
4679,174078,Worker_Placement
4680,12750,AuctionBidding
4681,12750,RouteNetwork_Building
4682,12750,Stock_Holding
4683,12750,Tile_Placement
4684,30367,Hand_Management
4685,30367,Pick-up_and_Deliver
4686,30367,Roll_Spin_and_Move
4687,83734,Area_Control_Area_Influence
4688,83734,Area_Movement
4689,83734,Campaign_Battle_Card_Driven
4690,144864,Card_Drafting
4691,144864,Deck_Pool_Building
4692,144864,Hand_Management
4693,38531,Dice_Rolling
4694,38531,Modular_Board
4695,163642,Variable_Player_Powers
4696,163642,Worker_Placement
4697,136056,Action_Point_Allowance_System
4698,136056,Hand_Management
4699,136056,Set_Collection
4700,12005,Card_Drafting
4701,12005,Hand_Management
4702,12005,Point_to_Point_Movement
4703,12005,Time_Track
4704,181345,Pattern_Building
4705,631,AuctionBidding
4706,631,Hand_Management
4707,41863,Area_Movement
4708,41863,Dice_Rolling
4709,41863,Partnerships
4710,206803,Card_Drafting
4711,206803,Simultaneous_Action_Selection
4712,206803,Tile_Placement
4713,72,Card_Drafting
4714,72,Hand_Management
4715,72,Modular_Board
4716,72,Partnerships
4717,72,Variable_Player_Powers
4718,76417,Commodity_Speculation
4719,76417,RouteNetwork_Building
4720,76417,Stock_Holding
4721,94480,Card_Drafting
4722,94480,Hand_Management
4723,94480,RouteNetwork_Building
4724,94480,Set_Collection
4725,94480,Variable_Phase_Order
4726,94480,Variable_Player_Powers
4727,195503,Area_Control_Area_Influence
4728,195503,Deck_Pool_Building
4729,195503,Hand_Management
4730,146816,Hand_Management
4731,146816,Pattern_Building
4732,146816,Tile_Placement
4733,111732,Action_Movement_Programming
4734,111732,Pick-up_and_Deliver
4735,111732,RouteNetwork_Building
4736,111732,Simultaneous_Action_Selection
4737,111732,Variable_Player_Powers
4738,27848,Dice_Rolling
4739,27848,Variable_Phase_Order
4740,27848,Variable_Player_Powers
4741,99,Area_Movement
4742,99,Dice_Rolling
4743,19764,RouteNetwork_Building
4744,15600,Area_Control_Area_Influence
4745,15600,Area_Movement
4746,15600,Hand_Management
4747,195856,Card_Drafting
4748,195856,Dice_Rolling
4749,195856,Hand_Management
4750,195856,Press_Your_Luck
4751,195856,Set_Collection
4752,195856,Simultaneous_Action_Selection
4753,195856,Variable_Player_Powers
4754,166286,Dice_Rolling
4755,166286,Press_Your_Luck
4756,166286,Variable_Player_Powers
4757,153507,BettingWagering
4758,154182,Action_Point_Allowance_System
4759,154182,Tile_Placement
4760,154182,Variable_Phase_Order
4761,152242,Partnerships
4762,152242,Player_Elimination
4763,152242,Role_Playing
4764,152242,Variable_Player_Powers
4765,152242,Voting
4766,67185,Card_Drafting
4767,67185,Hand_Management
4768,67185,Memory
4769,67185,Set_Collection
4770,124965,Action_Point_Allowance_System
4771,124965,Area_Movement
4772,124965,Campaign_Battle_Card_Driven
4773,124965,Hand_Management
4774,83667,AuctionBidding
4775,83667,Pick-up_and_Deliver
4776,83667,RouteNetwork_Building
4777,83667,Set_Collection
4778,73070,Take_That
4779,73070,Variable_Phase_Order
4780,73070,Worker_Placement
4781,198525,Area_Control_Area_Influence
4782,198525,Hand_Management
4783,198525,Set_Collection
4784,123239,BettingWagering
4785,54307,Set_Collection
4786,54307,Trick-taking
4787,40529,Variable_Player_Powers
4788,23540,AuctionBidding
4789,23540,RouteNetwork_Building
4790,23540,Stock_Holding
4791,23540,Tile_Placement
4792,38309,Area_Control_Area_Influence
4793,38309,AuctionBidding
4794,38309,Dice_Rolling
4795,172503,Dice_Rolling
4796,172503,Variable_Player_Powers
4797,92044,Dice_Rolling
4798,92044,Partnerships
4799,443,Paper-and-Pencil
4800,169318,Area_Control_Area_Influence
4801,169318,Deck_Pool_Building
4802,169318,Modular_Board
4803,36400,Action_Point_Allowance_System
4804,36400,Area_Movement
4805,36400,Secret_Unit_Deployment
4806,36400,Simulation
4807,205610,Card_Drafting
4808,205610,Grid_Movement
4809,205610,Set_Collection
4810,34585,Hand_Management
4811,34585,Point_to_Point_Movement
4812,34585,Set_Collection
4813,65282,Action_Point_Allowance_System
4814,65282,Card_Drafting
4815,65282,Deck_Pool_Building
4816,65282,Hand_Management
4817,65282,Set_Collection
4818,65282,Take_That
4819,67928,Card_Drafting
4820,67928,Deck_Pool_Building
4821,67928,Hand_Management
4822,67928,Player_Elimination
4823,67928,Variable_Player_Powers
4824,76150,Hand_Management
4825,19995,Card_Drafting
4826,19995,Pick-up_and_Deliver
4827,19995,RouteNetwork_Building
4828,19995,Tile_Placement
4829,154509,Dice_Rolling
4830,154509,Worker_Placement
4831,149776,Co-operative_Play
4832,149776,Deck_Pool_Building
4833,149776,Dice_Rolling
4834,149776,Storytelling
4835,149776,Variable_Player_Powers
4836,384,Dice_Rolling
4837,384,Hand_Management
4838,384,Roll_Spin_and_Move
4839,221318,Action_Point_Allowance_System
4840,221318,Pick-up_and_Deliver
4841,221318,Stock_Holding
4842,221318,Tile_Placement
4843,158572,Dice_Rolling
4844,158572,Set_Collection
4845,158572,Worker_Placement
4846,36648,Memory
4847,36648,Player_Elimination
4848,36648,Roll_Spin_and_Move
4849,1155,Area_Control_Area_Influence
4850,1155,AuctionBidding
4851,14,Roll_Spin_and_Move
4852,14,Set_Collection
4853,14,Simultaneous_Action_Selection
4854,9441,Hand_Management
4855,32674,Dice_Rolling
4856,32674,Variable_Phase_Order
4857,32674,Variable_Player_Powers
4858,230933,Area_Control_Area_Influence
4859,230933,Dice_Rolling
4860,230933,Roll_Spin_and_Move
4861,230933,Set_Collection
4862,230933,Worker_Placement
4863,28,Card_Drafting
4864,28,Dice_Rolling
4865,28,RouteNetwork_Building
4866,28,Tile_Placement
4867,28,Variable_Player_Powers
4868,29073,Area_Control_Area_Influence
4869,29073,Area_Enclosure
4870,29073,Hand_Management
4871,29073,Tile_Placement
4872,204516,Area_Control_Area_Influence
4873,204516,Area_Movement
4874,204516,Campaign_Battle_Card_Driven
4875,204516,Dice_Rolling
4876,204516,Partnerships
4877,204516,Variable_Phase_Order
4878,204516,Variable_Player_Powers
4879,4192,Dice_Rolling
4880,4192,Modular_Board
4881,4192,Variable_Player_Powers
4882,174973,AuctionBidding
4883,174973,Hand_Management
4884,174973,Player_Elimination
4885,174973,Take_That
4886,126996,Deck_Pool_Building
4887,126996,Dice_Rolling
4888,126996,Pattern_Building
4889,140,Set_Collection
4890,140,Trading
4891,22897,Area_Control_Area_Influence
4892,22897,Dice_Rolling
4893,122588,Action_Point_Allowance_System
4894,122588,Area_Movement
4895,122588,Campaign_Battle_Card_Driven
4896,122588,Hand_Management
4897,144415,Modular_Board
4898,144415,Set_Collection
4899,144415,Tile_Placement
4900,151247,Card_Drafting
4901,151247,Hand_Management
4902,151247,Memory
4903,151247,Simultaneous_Action_Selection
4904,337,Card_Drafting
4905,337,Press_Your_Luck
4906,337,Set_Collection
4907,139899,Dice_Rolling
4908,139899,Modular_Board
4909,139899,Press_Your_Luck
4910,3570,Memory
4911,128445,Co-operative_Play
4912,128445,Dice_Rolling
4913,128445,Variable_Player_Powers
4914,511,Commodity_Speculation
4915,511,Dice_Rolling
4916,511,Pick-up_and_Deliver
4917,511,RouteNetwork_Building
4918,511,Worker_Placement
4919,157958,Area_Movement
4920,157958,Card_Drafting
4921,157958,Dice_Rolling
4922,157958,Player_Elimination
4923,157958,Press_Your_Luck
4924,157958,Role_Playing
4925,157958,RouteNetwork_Building
4926,4218,Area_Enclosure
4927,4218,AuctionBidding
4928,4218,Set_Collection
4929,4218,Tile_Placement
4930,175621,Card_Drafting
4931,175621,Hand_Management
4932,175621,Take_That
4933,208895,Area_Control_Area_Influence
4934,208895,Set_Collection
4935,2596,Dice_Rolling
4936,2596,Pattern_Building
4937,205046,Area_Control_Area_Influence
4938,205046,Card_Drafting
4939,205046,Hand_Management
4940,466,Partnerships
4941,466,Point_to_Point_Movement
4942,466,Roll_Spin_and_Move
4943,67180,Hand_Management
4944,67180,Modular_Board
4945,67180,RouteNetwork_Building
4946,67180,Set_Collection
4947,78733,Area_Control_Area_Influence
4948,78733,Area_Movement
4949,78733,Hand_Management
4950,78733,Modular_Board
4951,78733,Tile_Placement
4952,78733,Trading
4953,78733,Worker_Placement
4954,21632,Card_Drafting
4955,21632,Dice_Rolling
4956,21632,Pattern_Building
4957,10997,AuctionBidding
4958,10997,Dice_Rolling
4959,217085,Dice_Rolling
4960,217085,Set_Collection
4961,217085,Worker_Placement
4962,125046,Deck_Pool_Building
4963,125046,Hand_Management
4964,125046,Partnerships
4965,125046,Point_to_Point_Movement
4966,125046,Rock-Paper-Scissors
4967,125046,Set_Collection
4968,144553,Action_Point_Allowance_System
4969,144553,Card_Drafting
4970,144553,Set_Collection
4971,66849,Set_Collection
4972,128,Tile_Placement
4973,183571,Dice_Rolling
4974,183571,Worker_Placement
4975,15290,Card_Drafting
4976,67888,Hand_Management
4977,638,Action_Point_Allowance_System
4978,638,Hand_Management
4979,638,Secret_Unit_Deployment
4980,137423,Hand_Management
4981,137423,Variable_Player_Powers
4982,137031,Dice_Rolling
4983,137031,Hand_Management
4984,137031,Press_Your_Luck
4985,137031,Set_Collection
4986,137031,Worker_Placement
4987,526,Grid_Movement
4988,192455,Co-operative_Play
4989,192455,Modular_Board
4990,192455,Storytelling
4991,192455,Variable_Player_Powers
4992,192455,Worker_Placement
4993,1295,Pattern_Building
4994,162823,Dice_Rolling
4995,162823,Set_Collection
4996,162823,Worker_Placement
4997,22192,Role_Playing
4998,125,AuctionBidding
4999,125,Set_Collection
5000,125,Simultaneous_Action_Selection
5001,150293,Co-operative_Play
5002,150293,Pattern_Building
5003,150293,Press_Your_Luck
5004,150293,Tile_Placement
