mech_game_id,game_id,category
6266,98918,Prehistoric
6267,180199,Modern_Warfare
6268,180199,Wargame
6269,3452,Adventure
6270,3452,Exploration
6271,3452,Fantasy
6272,128664,Card_Game
6273,128664,Educational
6274,128664,Trivia
6275,130899,Card_Game
6276,199793,Abstract_Strategy
6277,199793,Mythology
6278,199793,Territory_Building
6279,18291,none
6280,142325,Card_Game
6281,142325,Deduction
6282,142325,Number
6283,17804,Adventure
6284,17804,Exploration
6285,17804,Fantasy
6286,17804,Fighting
6287,5419,Ancient
6288,5419,Territory_Building
6289,197320,Fighting
6290,197320,Science_Fiction
6291,197320,Space_Exploration
6292,187353,Collectible_Components
6293,187353,Comic_Book_Strip
6294,187353,Dice
6295,187353,Fighting
6296,20079,Card_Game
6297,20079,Nautical
6298,20079,Wargame
6299,20079,World_War_II
6300,18289,Nautical
6301,148532,Action_Dexterity
6302,148532,Real-time
6303,3986,Wargame
6304,3986,World_War_II
6305,150146,Dice
6306,38797,Card_Game
6307,38797,Civilization
6308,178591,Science_Fiction
6309,25420,Abstract_Strategy
6310,25420,Civilization
6311,165662,Abstract_Strategy
6312,165662,Animals
6313,165662,Puzzle
6314,84159,Dice
6315,84159,Fighting
6316,84159,Humor
6317,84159,Negotiation
6318,84159,Political
6319,173634,Card_Game
6320,173634,Fantasy
6321,173634,Humor
6322,173634,Medieval
6323,173634,Party_Game
6324,197065,Ancient
6325,197065,Card_Game
6326,197065,Mythology
6327,197065,Religious
6328,179071,none
6329,3893,Miniatures
6330,3893,Science_Fiction
6331,3893,Wargame
6332,176803,Bluffing
6333,176803,Card_Game
6334,91189,Economic
6335,22198,Card_Game
6336,19,American_West
6337,19,Bluffing
6338,19,City_Building
6339,181960,Card_Game
6340,181960,Fantasy
6341,215312,Deduction
6342,215312,Electronic
6343,177197,Abstract_Strategy
6344,177197,Fantasy
6345,177197,Territory_Building
6346,17394,Aviation_Flight
6347,17394,Wargame
6348,17394,World_War_II
6349,4286,Card_Game
6350,4286,Collectible_Components
6351,4286,Fantasy
6352,4286,Novel-based
6353,175549,Bluffing
6354,175549,Card_Game
6355,175549,Deduction
6356,175549,Print_&_Play
6357,161547,Card_Game
6358,161547,Educational
6359,161547,Party_Game
6360,161547,Trivia
6361,31954,Wargame
6362,31954,World_War_II
6363,15826,Civil_War
6364,15826,Political
6365,15826,Wargame
6366,127493,Book
6367,127493,Miniatures
6368,127493,Wargame
6369,127493,World_War_II
6370,58601,Wargame
6371,58601,World_War_II
6372,124839,Dice
6373,124839,Fighting
6374,205867,Card_Game
6375,182082,Farming
6376,193840,Fantasy
6377,193840,Fighting
6378,193840,Humor
6379,180198,Dice
6380,180198,Number
6381,180198,Puzzle
6382,293,Action_Dexterity
6383,293,Party_Game
6384,124668,Fantasy
6385,124668,Novel-based
6386,124668,Wargame
6387,19184,none
6388,6539,Racing
6389,6539,Sports
6390,92120,Ancient
6391,92120,Civilization
6392,92120,Mythology
6393,29285,Wargame
6394,29285,World_War_II
6395,357,Dice
6396,357,Racing
6397,223040,Fantasy
6398,22457,Wargame
6399,22457,World_War_II
6400,205907,Fantasy
6401,205907,Miniatures
6402,205907,Wargame
6403,161546,Card_Game
6404,161546,Educational
6405,161546,Trivia
6406,140457,Deduction
6407,140457,Horror
6408,140457,MurderMystery
6409,196496,Card_Game
6410,196496,Wargame
6411,196496,World_War_II
6412,131449,Economic
6413,131449,Industry_Manufacturing
6414,35669,Wargame
6415,35669,World_War_II
6416,192834,Ancient
6417,192834,Card_Game
6418,192834,Mythology
6419,142271,Card_Game
6420,142271,Party_Game
6421,142271,Word_Game
6422,6281,Bluffing
6423,6281,Fighting
6424,6281,Medieval
6425,125993,Wargame
6426,125993,World_War_II
6427,116858,Animals
6428,116858,Card_Game
6429,180020,Card_Game
6430,180020,Medical
6431,92666,Civilization
6432,92666,Economic
6433,92666,Science_Fiction
6434,92666,Space_Exploration
6435,218311,Puzzle
6436,218311,Real-time
6437,17651,Pike_and_Shot
6438,17651,Wargame
6439,98242,Adventure
6440,98242,Card_Game
6441,98242,Exploration
6442,98242,Movies_TV_Radio_theme
6443,98242,Science_Fiction
6444,98242,Space_Exploration
6445,32838,Wargame
6446,32838,World_War_II
6447,154259,City_Building
6448,4211,American_Civil_War
6449,4211,Wargame
6450,109969,Puzzle
6451,109969,Real-time
6452,202755,Card_Game
6453,202755,Fantasy
6454,179820,Aviation_Flight
6455,179820,Fantasy
6456,179820,Miniatures
6457,71021,Animals
6458,71021,Card_Game
6459,71021,Dice
6460,4529,Ancient
6461,4529,Mythology
6462,2998,Civil_War
6463,2998,Wargame
6464,6581,Korean_War
6465,6581,Modern_Warfare
6466,6581,Wargame
6467,32989,Wargame
6468,32989,World_War_II
6469,148291,Bluffing
6470,148291,Card_Game
6471,148291,Renaissance
6472,41003,Ancient
6473,41003,Exploration
6474,65534,Card_Game
6475,65534,Fighting
6476,65534,Science_Fiction
6477,66081,Fantasy
6478,66081,Wargame
6479,67600,Wargame
6480,67600,World_War_II
6481,57163,Age_of_Reason
6482,57163,City_Building
6483,57163,Renaissance
6484,713,Card_Game
6485,713,Modern_Warfare
6486,713,Negotiation
6487,713,Political
6488,110524,Dice
6489,110524,Fantasy
6490,110524,Industry_Manufacturing
6491,1036,Economic
6492,195867,City_Building
6493,195867,Transportation
6494,50381,Card_Game
6495,50381,Humor
6496,50381,Mature_Adult
6497,50381,Party_Game
6498,50381,Print_&_Play
6499,545,Party_Game
6500,12140,Wargame
6501,12140,World_War_II
6502,9825,American_Civil_War
6503,9825,Card_Game
6504,9825,Educational
6505,9825,Political
6506,9825,Science_Fiction
6507,29259,Wargame
6508,29259,World_War_II
6509,1459,Dice
6510,32114,Card_Game
6511,32114,Economic
6512,32114,Nautical
6513,32114,Renaissance
6514,199904,Ancient
6515,199904,Political
6516,199904,Wargame
6517,69601,Economic
6518,69601,Trains
6519,206915,Bluffing
6520,206915,Card_Game
6521,206915,Negotiation
6522,13532,Wargame
6523,13532,World_War_II
6524,670,Novel-based
6525,670,Science_Fiction
6526,670,Wargame
6527,179933,Animals
6528,179933,Racing
6529,21287,American_West
6530,21287,Animals
6531,21287,Territory_Building
6532,24843,Civilization
6533,24843,Medieval
6534,40531,Bluffing
6535,40531,Card_Game
6536,40531,Science_Fiction
6537,205498,Economic
6538,205498,Medieval
6539,4206,American_Civil_War
6540,4206,Wargame
6541,31790,Civil_War
6542,31790,Wargame
6543,31790,World_War_II
6544,182770,Collectible_Components
6545,182770,Comic_Book_Strip
6546,182770,Dice
6547,182770,Fighting
6548,29581,Adventure
6549,29581,Exploration
6550,29581,Fantasy
6551,29581,Fighting
6552,29581,Medieval
6553,105187,Medieval
6554,234671,Industry_Manufacturing
6555,38032,Ancient
6556,38032,Arabian
6557,38032,Card_Game
6558,38032,Economic
6559,142267,Print_&_Play
6560,142267,Real-time
6561,159059,Medieval
6562,177965,Fantasy
6563,177965,Humor
6564,177965,Racing
6565,7929,Adventure
6566,7929,Collectible_Components
6567,7929,Fantasy
6568,7929,Fighting
6569,7929,Miniatures
6570,14080,Wargame
6571,14080,World_War_II
6572,119337,Aviation_Flight
6573,119337,Economic
6574,119337,Transportation
6575,1917,Abstract_Strategy
6576,1917,Bluffing
6577,1917,Deduction
6578,1917,Fighting
6579,1917,Memory
6580,1917,Napoleonic
6581,1917,Wargame
6582,5534,Action_Dexterity
6583,5534,Fighting
6584,5534,Print_&_Play
6585,5534,Real-time
6586,5534,Science_Fiction
6587,147431,Dice
6588,147431,Educational
6589,147431,Puzzle
6590,65200,Racing
6591,65200,Real-time
6592,65200,Science_Fiction
6593,65200,Space_Exploration
6594,1800,Adventure
6595,1800,Card_Game
6596,1800,Collectible_Components
6597,1800,Fighting
6598,1800,Horror
6599,1800,Novel-based
6600,6542,Vietnam_War
6601,6542,Wargame
6602,943,Card_Game
6603,943,Real-time
6604,10383,Dice
6605,10383,Mythology
6606,10383,Wargame
6607,3230,Ancient
6608,3230,Civilization
6609,3230,Nautical
6610,3230,Negotiation
6611,113293,Bluffing
6612,113293,Negotiation
6613,113293,Political
6614,756,Card_Game
6615,756,Deduction
6616,756,SpiesSecret_Agents
6617,204574,Card_Game
6618,204574,Civilization
6619,112869,Card_Game
6620,112869,Fighting
6621,112869,Humor
6622,193210,Dice
6623,153999,Card_Game
6624,153999,Print_&_Play
6625,200934,Nautical
6626,68076,Wargame
6627,68076,World_War_II
6628,25823,Pirates
6629,25823,Racing
6630,24565,Fantasy
6631,24565,Racing
6632,24565,Sports
6633,186721,Economic
6634,186721,Medical
6635,80979,Ancient
6636,33665,American_Civil_War
6637,33665,Wargame
6638,156,Animals
6639,156,Exploration
6640,156,Transportation
6641,21754,Card_Game
6642,22237,Bluffing
6643,22237,Card_Game
6644,22237,Party_Game
6645,2539,Prehistoric
6646,29602,Comic_Book_Strip
6647,29602,Fighting
6648,29602,Medieval
6649,29602,Miniatures
6650,174744,Economic
6651,174744,Trains
6652,2228,Adventure
6653,2228,Fantasy
6654,2228,Novel-based
6655,2228,Wargame
6656,24878,Fantasy
6657,24878,Miniatures
6658,24878,Science_Fiction
6659,24878,Wargame
6660,96704,Abstract_Strategy
6661,96704,Medieval
6662,96704,Territory_Building
6663,4553,Party_Game
6664,4553,Real-time
6665,4553,Word_Game
6666,4258,Wargame
6667,4258,World_War_II
6668,283,Wargame
6669,283,World_War_II
6670,146735,Card_Game
6671,146735,Fantasy
6672,146735,Fighting
6673,146735,Humor
6674,146735,Movies_TV_Radio_theme
6675,204837,Movies_TV_Radio_theme
6676,156373,Card_Game
6677,35248,Economic
6678,35248,Nautical
6679,35248,Renaissance
6680,20295,Action_Dexterity
6681,20295,Real-time
6682,20295,Sports
6683,61458,Travel
6684,69120,Adventure
6685,69120,Fantasy
6686,69120,Fighting
6687,69120,Miniatures
6688,178613,Dice
6689,178613,Movies_TV_Radio_theme
6690,178613,Science_Fiction
6691,118497,Card_Game
6692,118497,Trains
6693,2748,Pike_and_Shot
6694,2748,Wargame
6695,18803,Card_Game
6696,18803,Deduction
6697,18803,Horror
6698,18803,Humor
6699,18803,MurderMystery
6700,18803,Party_Game
6701,1323,Medieval
6702,1323,Wargame
6703,17970,Collectible_Components
6704,17970,Miniatures
6705,17970,Wargame
6706,17970,World_War_II
6707,68,Ancient
6708,68,Wargame
6709,148205,Industry_Manufacturing
6710,19947,Animals
6711,19947,Religious
6712,173319,Bluffing
6713,173319,Card_Game
6714,173319,Deduction
6715,2633,Card_Game
6716,2633,Racing
6717,26055,Civilization
6718,26055,Negotiation
6719,26055,Political
6720,26055,Science_Fiction
6721,26055,Space_Exploration
6722,26055,Wargame
6723,235,Adventure
6724,235,Age_of_Reason
6725,235,Nautical
6726,235,Pirates
6727,235,Wargame
6728,95,Animals
6729,95,Childrens_Game
6730,95,Dice
6731,95,Racing
6732,220792,Movies_TV_Radio_theme
6733,220792,Science_Fiction
6734,200847,Bluffing
6735,200847,Card_Game
6736,200847,Deduction
6737,200847,Party_Game
6738,200847,SpiesSecret_Agents
6739,143075,Action_Dexterity
6740,143075,Dice
6741,143075,Sports
6742,170,Card_Game
6743,170,Mafia
6744,66837,Economic
6745,66837,Trains
6746,75448,Card_Game
6747,1552,Card_Game
6748,1552,Collectible_Components
6749,1552,Humor
6750,1552,Negotiation
6751,1552,Political
6752,1552,Science_Fiction
6753,137155,Card_Game
6754,91034,Abstract_Strategy
6755,91034,Electronic
6756,233676,Economic
6757,233676,Fantasy
6758,233676,Industry_Manufacturing
6759,216632,Card_Game
6760,40107,Civil_War
6761,40107,Wargame
6762,125924,Card_Game
6763,804,Fighting
6764,804,Racing
6765,804,Science_Fiction
6766,159492,Economic
6767,2932,Abstract_Strategy
6768,162263,Age_of_Reason
6769,162263,Ancient
6770,162263,Card_Game
6771,162263,Medieval
6772,162263,Science_Fiction
6773,131904,Card_Game
6774,131904,Fantasy
6775,130605,American_West
6776,130605,Exploration
6777,91534,Card_Game
6778,91534,City_Building
6779,1545,Abstract_Strategy
6780,1768,Action_Dexterity
6781,1768,Adventure
6782,1768,Childrens_Game
6783,1768,Racing
6784,15157,Animals
6785,15157,Exploration
6786,247,Card_Game
6787,46807,City_Building
6788,46807,Science_Fiction
6789,46807,Territory_Building
6790,123576,Abstract_Strategy
6791,123576,Animals
6792,123576,Farming
6793,101865,Medieval
6794,101865,Miniatures
6795,101865,Wargame
6796,1830,Economic
6797,1830,Trains
6798,1830,Transportation
6799,143096,Fighting
6800,143096,Horror
6801,143096,Humor
6802,143096,Mature_Adult
6803,180231,Dice
6804,2535,Civilization
6805,2535,Fighting
6806,2535,Prehistoric
6807,392,Card_Game
6808,392,Fighting
6809,392,Real-time
6810,1821,American_Civil_War
6811,1821,Wargame
6812,170318,Card_Game
6813,170318,Science_Fiction
6814,2389,Abstract_Strategy
6815,97803,Card_Game
6816,97803,Comic_Book_Strip
6817,97803,Video_Game_Theme
6818,10174,Dice
6819,10174,Wargame
6820,10174,World_War_II
6821,3548,Movies_TV_Radio_theme
6822,3548,Science_Fiction
6823,3548,Wargame
6824,67181,Party_Game
6825,67181,Real-time
6826,2604,Card_Game
6827,2604,Party_Game
6828,2604,Word_Game
6829,192947,Card_Game
6830,186323,Sports
6831,4471,Bluffing
6832,4471,Fantasy
6833,4471,Medieval
6834,205896,Fantasy
6835,205896,Miniatures
6836,205896,Mythology
6837,205896,Negotiation
6838,205896,Wargame
6839,200456,Card_Game
6840,200456,Fantasy
6841,6663,Economic
6842,6663,Science_Fiction
6843,6663,Trains
6844,6663,Transportation
6845,184491,Card_Game
6846,184491,Real-time
6847,184491,Science_Fiction
6848,184491,Space_Exploration
6849,31545,Bluffing
6850,31545,Deduction
6851,31545,Party_Game
6852,29256,Civilization
6853,29256,Prehistoric
6854,8552,Card_Game
6855,8552,Nautical
6856,8552,Pirates
6857,859,Card_Game
6858,859,Novel-based
6859,859,Political
6860,181617,Animals
6861,181617,Card_Game
6862,180901,Medieval
6863,33468,Adventure
6864,33468,Exploration
6865,33468,Fighting
6866,33468,Horror
6867,33468,Print_&_Play
6868,33468,Zombies
6869,171129,Action_Dexterity
6870,171129,Animals
6871,171129,Childrens_Game
6872,171129,Racing
6873,1209,Negotiation
6874,1209,Political
6875,1209,Post-Napoleonic
6876,1209,Wargame
6877,148271,Economic
6878,148271,Science_Fiction
6879,148271,Space_Exploration
6880,75547,Medieval
6881,75547,Nautical
6882,4985,Book
6883,4985,Fantasy
6884,4985,Miniatures
6885,4985,Wargame
6886,84464,Action_Dexterity
6887,84464,Animals
6888,84464,Childrens_Game
6889,216658,Card_Game
6890,6778,Ancient
6891,6778,Civilization
6892,6778,Religious
6893,3464,Adventure
6894,3464,Fantasy
6895,3464,Fighting
6896,3464,Wargame
6897,23,Fantasy
6898,23,Political
6899,23,Wargame
6900,200171,Card_Game
6901,200171,Movies_TV_Radio_theme
6902,21464,Economic
6903,115233,Childrens_Game
6904,115233,Dice
6905,115233,Educational
6906,115233,Humor
6907,115233,Party_Game
6908,115233,Puzzle
6909,142084,Ancient
6910,142084,Religious
6911,149787,Fantasy
6912,149787,Horror
6913,149787,Miniatures
6914,149787,Puzzle
6915,65225,Fighting
6916,65225,Humor
6917,65225,Racing
6918,39328,Wargame
6919,39328,World_War_II
6920,143484,City_Building
6921,143484,Economic
6922,143484,Renaissance
6923,13362,Fantasy
6924,13362,Miniatures
6925,13362,Science_Fiction
6926,7062,Party_Game
6927,7062,Trivia
6928,110,Economic
6929,110,Transportation
6930,58099,City_Building
6931,58099,Renaissance
6932,171226,Card_Game
6933,171226,Science_Fiction
6934,118402,Abstract_Strategy
6935,46158,Humor
6936,46158,Party_Game
6937,177147,Science_Fiction
6938,177147,Space_Exploration
6939,12896,Napoleonic
6940,12896,Wargame
6941,14683,Medieval
6942,14683,Wargame
6943,192547,Action_Dexterity
6944,192547,Childrens_Game
6945,192547,Party_Game
6946,3475,Card_Game
6947,3475,Collectible_Components
6948,3475,Fighting
6949,66424,Adventure
6950,66424,Exploration
6951,66424,Fantasy
6952,66424,Miniatures
6953,24,Civilization
6954,24,Negotiation
6955,24,Political
6956,24,Science_Fiction
6957,24,Space_Exploration
6958,24,Wargame
6959,3837,Animals
6960,3837,Card_Game
6961,3837,Childrens_Game
6962,3837,Memory
6963,6707,Ancient
6964,6707,Civilization
6965,6707,Mythology
6966,6707,Video_Game_Theme
6967,200924,Adventure
6968,200924,Dice
6969,159632,Card_Game
6970,159632,Fantasy
6971,25900,Arabian
6972,25900,Medieval
6973,25900,Religious
6974,25900,Wargame
6975,136594,Adventure
6976,136594,Card_Game
6977,136594,Fantasy
6978,2470,Adventure
6979,2470,Party_Game
6980,37696,Card_Game
6981,37696,Horror
6982,37696,Puzzle
6983,4214,American_Civil_War
6984,4214,Wargame
6985,37728,Action_Dexterity
6986,37728,Humor
6987,37728,Music
6988,37728,Party_Game
6989,37728,Real-time
6990,935,Economic
6991,935,Trains
6992,935,Transportation
6993,187687,Card_Game
6994,187687,Fantasy
6995,187687,Fighting
6996,911,Civilization
6997,911,Economic
6998,911,Medieval
6999,911,Political
7000,911,Wargame
7001,7804,Horror
7002,7804,Novel-based
7003,4095,Card_Game
7004,4095,Fighting
7005,4095,Humor
7006,4095,Science_Fiction
7007,8147,Bluffing
7008,8147,Card_Game
7009,8147,City_Building
7010,5336,Adventure
7011,5336,Exploration
7012,5336,Fantasy
7013,5336,Fighting
7014,209325,Card_Game
7015,209325,Number
7016,1679,Aviation_Flight
7017,1679,Nautical
7018,1679,Wargame
7019,1679,World_War_II
7020,61484,Industry_Manufacturing
7021,61484,Medical
7022,61484,Zombies
7023,1431,Nautical
7024,1431,Wargame
7025,1431,World_War_II
7026,128698,Bluffing
7027,128698,Card_Game
7028,128698,Deduction
7029,128698,Medieval
7030,27385,Economic
7031,27385,Medieval
7032,4047,American_Civil_War
7033,4047,Wargame
7034,31920,Card_Game
7035,31920,Fighting
7036,31920,Humor
7037,31920,Pirates
7038,1419,Abstract_Strategy
7039,3661,Science_Fiction
7040,3661,Wargame
7041,14188,Abstract_Strategy
7042,908,Animals
7043,35935,Abstract_Strategy
7044,35935,Fantasy
7045,34004,Abstract_Strategy
7046,403,Action_Dexterity
7047,403,Animals
7048,403,Racing
7049,203102,Fantasy
7050,203102,Horror
7051,203102,Movies_TV_Radio_theme
7052,133285,Aviation_Flight
7053,133285,Economic
7054,202977,Economic
7055,202977,Educational
7056,202977,Fantasy
7057,202977,Industry_Manufacturing
7058,202977,Medical
7059,24304,Card_Game
7060,24304,Horror
7061,24304,Word_Game
7062,180602,Card_Game
7063,180602,Puzzle
7064,180602,Trains
7065,2165,Card_Game
7066,2165,Collectible_Components
7067,2165,Fantasy
7068,2165,Fighting
7069,2165,Movies_TV_Radio_theme
7070,39832,Abstract_Strategy
7071,39832,Ancient
7072,8166,City_Building
7073,8166,Civilization
7074,8166,Exploration
7075,8166,Video_Game_Theme
7076,40603,Dice
7077,40603,Miniatures
7078,40603,Science_Fiction
7079,40603,Wargame
7080,40603,World_War_II
7081,188076,City_Building
7082,188076,Territory_Building
7083,192,Card_Game
7084,3406,Abstract_Strategy
7085,75223,Dice
7086,75223,Exploration
7087,75223,Math
7088,75223,Print_&_Play
7089,75223,Science_Fiction
7090,106999,Economic
7091,171110,Dice
7092,171110,Science_Fiction
7093,73538,Card_Game
7094,73538,Pirates
7095,63706,Card_Game
7096,3632,Card_Game
7097,1493,Economic
7098,1493,Trains
7099,1493,Transportation
7100,30932,Animals
7101,30932,Bluffing
7102,30932,Card_Game
7103,30932,Prehistoric
7104,22245,Card_Game
7105,22245,Movies_TV_Radio_theme
7106,13301,Pirates
7107,23953,none
7108,145012,Arabian
7109,145012,City_Building
7110,145012,Puzzle
7111,1212,Card_Game
7112,1212,Modern_Warfare
7113,1212,Negotiation
7114,1212,Political
7115,1212,Wargame
7116,142555,Card_Game
7117,142555,Fantasy
7118,142555,Movies_TV_Radio_theme
7119,142555,Novel-based
7120,231696,Card_Game
7121,231696,Dice
7122,231696,Movies_TV_Radio_theme
7123,364,Arabian
7124,364,Economic
7125,172242,Animals
7126,172242,Card_Game
7127,172242,Comic_Book_Strip
7128,172242,Humor
7129,854,Bluffing
7130,854,Political
7131,166158,Card_Game
7132,137909,Action_Dexterity
7133,137909,Childrens_Game
7134,137909,Electronic
7135,33434,Economic
7136,33434,Industry_Manufacturing
7137,193322,Card_Game
7138,193322,Economic
7139,193322,Science_Fiction
7140,193322,Video_Game_Theme
7141,47046,Bluffing
7142,47046,Party_Game
7143,47046,Trivia
7144,178892,Card_Game
7145,178892,Comic_Book_Strip
7146,178892,Fighting
7147,19358,American_West
7148,19358,City_Building
7149,176524,Dice
7150,176524,Fighting
7151,176524,Wargame
7152,32341,Action_Dexterity
7153,32341,Card_Game
7154,32341,Humor
7155,32341,Real-time
7156,1002,Card_Game
7157,8207,Adventure
7158,8207,Card_Game
7159,8207,Dice
7160,8207,Exploration
7161,8207,Fantasy
7162,114438,Party_Game
7163,114438,Print_&_Play
7164,4112,Abstract_Strategy
7165,164698,City_Building
7166,98085,Abstract_Strategy
7167,98085,Card_Game
7168,98085,Fantasy
7169,32382,Abstract_Strategy
7170,8668,Action_Dexterity
7171,8668,Childrens_Game
7172,7935,Economic
7173,7935,Trains
7174,154428,Educational
7175,154428,Environmental
7176,154428,Travel
7177,20782,Abstract_Strategy
7178,20782,Animals
7179,66120,Animals
7180,66120,Childrens_Game
7181,10947,Deduction
7182,10947,Memory
7183,146784,Card_Game
7184,146784,Horror
7185,173441,Card_Game
7186,173441,Humor
7187,173441,Party_Game
7188,230303,Card_Game
7189,230303,Exploration
7190,230303,Game_System
7191,230303,Puzzle
7192,230303,Real-time
7193,21985,Animals
7194,21985,Childrens_Game
7195,21985,Racing
7196,18746,Pike_and_Shot
7197,18746,Wargame
7198,88513,Ancient
7199,88513,Humor
7200,88513,Negotiation
7201,88513,Political
7202,189848,Card_Game
7203,189848,Comic_Book_Strip
7204,189848,Fighting
7205,147747,Exploration
7206,147747,Fantasy
7207,147747,Fighting
7208,147747,Humor
7209,27680,Card_Game
7210,27680,Civil_War
7211,27680,Political
7212,27680,Wargame
7213,163976,Science_Fiction
7214,163976,Territory_Building
7215,2077,Wargame
7216,2077,World_War_II
7217,159504,Adventure
7218,159504,Horror
7219,159504,Miniatures
7220,22347,Animals
7221,22347,Bluffing
7222,22347,Card_Game
7223,3413,Age_of_Reason
7224,3413,American_Revolutionary_War
7225,3413,Wargame
7226,5651,Wargame
7227,5651,World_War_II
7228,172971,Bluffing
7229,172971,Party_Game
7230,2876,Adventure
7231,2876,Collectible_Components
7232,2876,Exploration
7233,2876,Fantasy
7234,2876,Fighting
7235,2876,Maze
7236,2876,Miniatures
7237,3243,Animals
7238,3243,Bluffing
7239,3243,Farming
7240,3243,Puzzle
7241,21804,Card_Game
7242,21804,Game_System
7243,96026,Economic
7244,96026,Trains
7245,96026,Transportation
7246,1717,Movies_TV_Radio_theme
7247,1717,Political
7248,1717,Science_Fiction
7249,1717,Wargame
7250,42142,Movies_TV_Radio_theme
7251,42142,Print_&_Play
7252,42142,Science_Fiction
7253,1452,Card_Game
7254,163931,Dice
7255,163931,Economic
7256,163931,Pirates
7257,179835,Action_Dexterity
7258,179835,Card_Game
7259,179835,Fighting
7260,179835,Real-time
7261,179835,Science_Fiction
7262,144761,Action_Dexterity
7263,144761,Party_Game
7264,144761,Real-time
7265,13005,Animals
7266,13005,Humor
7267,42929,Economic
7268,42929,Science_Fiction
7269,42929,Trains
7270,42929,Transportation
7271,225,Abstract_Strategy
7272,225,Game_System
7273,225,Real-time
7274,23890,Action_Dexterity
7275,23890,Childrens_Game
7276,23890,Nautical
7277,23890,Pirates
7278,313,Economic
7279,143981,Fighting
7280,143981,Miniatures
7281,143981,Science_Fiction
7282,6263,Card_Game
7283,36345,Card_Game
7284,36345,Humor
7285,36345,Movies_TV_Radio_theme
7286,5576,Adventure
7287,5576,Card_Game
7288,5576,Dice
7289,5576,Exploration
7290,5576,Fantasy
7291,229,Card_Game
7292,229,Fantasy
7293,229,Travel
7294,431,Arabian
7295,431,Card_Game
7296,431,City_Building
7297,431,Economic
7298,431,Humor
7299,431,Medieval
7300,27165,Card_Game
7301,27165,Economic
7302,27165,Exploration
7303,27165,Nautical
7304,27165,Renaissance
7305,3312,Age_of_Reason
7306,3312,American_Indian_Wars
7307,3312,American_Revolutionary_War
7308,3312,Wargame
7309,816,Economic
7310,816,Science_Fiction
7311,816,Space_Exploration
7312,816,Trains
7313,816,Transportation
7314,25727,Modern_Warfare
7315,25727,Wargame
7316,42306,Aviation_Flight
7317,42306,Card_Game
7318,42306,Miniatures
7319,42306,Wargame
7320,42306,World_War_II
7321,164865,Fantasy
7322,164865,Miniatures
7323,137290,Bluffing
7324,137290,Card_Game
7325,137290,Horror
7326,28396,Card_Game
7327,28396,Horror
7328,20865,Racing
7329,20865,Sports
7330,45134,Bluffing
7331,45134,Card_Game
7332,45134,Fantasy
7333,2250,Nautical
7334,2250,Wargame
7335,2250,World_War_II
7336,191538,Childrens_Game
7337,99312,Medieval
7338,97273,Economic
7339,97273,Nautical
7340,97273,Renaissance
7341,72809,Card_Game
7342,72809,World_War_II
7343,129090,Dice
7344,16497,Abstract_Strategy
7345,16497,Print_&_Play
7346,38318,Card_Game
7347,38318,Comic_Book_Strip
7348,38318,Humor
7349,38318,Party_Game
7350,40276,Economic
7351,40276,Renaissance
7352,176361,Bluffing
7353,176361,Card_Game
7354,176361,Deduction
7355,176361,Negotiation
7356,176361,Party_Game
7357,176361,Science_Fiction
7358,176361,SpiesSecret_Agents
7359,26235,Abstract_Strategy
7360,25114,City_Building
7361,176262,Animals
7362,176262,Card_Game
7363,176262,Nautical
7364,183896,Card_Game
7365,5451,Card_Game
7366,5451,Game_System
7367,172584,Age_of_Reason
7368,172584,Card_Game
7369,172584,Economic
7370,172584,Renaissance
7371,34496,Adventure
7372,34496,Collectible_Components
7373,34496,Fantasy
7374,34496,Miniatures
7375,34496,Video_Game_Theme
7376,831,Economic
7377,831,Music
7378,122690,Adventure
7379,122690,Card_Game
7380,122690,Exploration
7381,122690,Fantasy
7382,122690,Fighting
7383,122690,Movies_TV_Radio_theme
7384,122690,Science_Fiction
7385,122690,Space_Exploration
7386,36887,Napoleonic
7387,36887,Wargame
7388,72667,Abstract_Strategy
7389,107704,Medieval
7390,107704,Negotiation
7391,107704,Political
7392,13751,Adventure
7393,13751,Fantasy
7394,9675,Abstract_Strategy
7395,9675,Transportation
7396,181494,Card_Game
7397,181494,Civilization
7398,181494,Humor
7399,129820,Animals
7400,129820,Racing
7401,174476,Animals
7402,174476,Bluffing
7403,174476,Deduction
7404,174476,MurderMystery
7405,203411,Party_Game
7406,203411,Word_Game
7407,6688,Card_Game
7408,160561,Territory_Building
7409,186701,Card_Game
7410,186701,Puzzle
7411,147623,Card_Game
7412,147623,City_Building
7413,147623,Humor
7414,139326,Card_Game
7415,139326,Farming
7416,23950,Exploration
7417,23950,Fighting
7418,23950,Territory_Building
7419,23950,Wargame
7420,164506,Bluffing
7421,164506,Dice
7422,164506,Medieval
7423,3593,Movies_TV_Radio_theme
7424,3593,Science_Fiction
7425,111502,Adventure
7426,111502,Exploration
7427,111502,Fighting
7428,111502,Movies_TV_Radio_theme
7429,111502,Negotiation
7430,111502,Science_Fiction
7431,111502,Space_Exploration
7432,224316,Exploration
7433,224316,Game_System
7434,224316,Print_&_Play
7435,224316,Puzzle
7436,224316,Real-time
7437,755,Wargame
7438,755,World_War_II
7439,15889,Card_Game
7440,15889,Memory
7441,89415,Dice
7442,12004,Exploration
7443,10156,Wargame
7444,10156,World_War_II
7445,2363,Deduction
7446,2363,MurderMystery
7447,2363,Trains
7448,230383,Animals
7449,230383,Card_Game
7450,230383,Memory
7451,230383,Nautical
